id,name,quantity,unit,price,clubcard_price,reduction_percent,absolute_savings
2195,Tesco Fish Pie,750.0,g,4.25,,0.0,0.0
1330,Tesco British Lamb Mince 10% Fat 250G,250.0,g,4.35,,0.0,0.0
1329,Tesco Thai Green Chicken Curry & Jasmine Rice 400G,400.0,g,3.3,,0.0,0.0
2197,Sprite,500.0,ml,1.9,,0.0,0.0
2199,Beretta Whole Salami Milano,120.0,g,2.5,,0.0,0.0
2200,Tesco Calorie Controlled Chicken Tikka Masala & Pilau Rice,380.0,g,3.3,,0.0,0.0
1326,Tesco Sunflower Seeds 150G,150.0,g,1.2,,0.0,0.0
1324,Tesco Finest Steak & Ale Pie 250G,250.0,g,3.5,,0.0,0.0
1323,Tropicana Pressed Apple Fruit Juice 1.5L,1.5,l,4.0,,0.0,0.0
1345,Tesco Organic 2 Chicken Fillets,0.35,kg,7.8,,0.0,0.0
1349,Biotiful Gut Health Kefir Drink Original,1.0,lit,3.5,,0.0,0.0
1276,Minor Figures Barista Oat Drink,1.0,l,2.0,,0.0,0.0
2191,Tesco Feta Semi Dried Tomato Pasta,290.0,g,2.85,,0.0,0.0
2183,Tesco Raspberry Jam Roly Poly,460.0,g,4.0,,0.0,0.0
1367,Tesco Pineapple Chunks,145.0,g,1.35,,0.0,0.0
2184,Violife Vegan Greek White Block,230.0,g,3.0,,0.0,0.0
1560,Tesco Vegetable Lasagne,400.0,g,3.3,,0.0,0.0
1365,Muller Bliss Strawberry Greek Style Yogurt,4105.0,g,3.0,,0.0,0.0
1364,Munch Bunch Squashums Strawberry Lunchbox Kids Yoghurt Drink,660.0,g,2.3,,0.0,0.0
1363,Tesco Finest 10 Brded Butterfly Prawn Selection,160.0,g,5.5,,0.0,0.0
1362,Arla LactoFREE Slightly Salted Spreadable Blend of Butter and Rapeseed Oil,250.0,g,2.25,,0.0,0.0
1360,Fuel 10K Liquid Breakfast Chocolate Drink,330.0,ml,1.3,,0.0,0.0
1359,Tesco 2 Snack Melton Mowbray Pork Pies,150.0,g,1.95,,0.0,0.0
1358,Tesco Organic Blueberries,150.0,g,2.6,,0.0,0.0
1357,Tesco Grated 30% Reduced Fat Mature Cheese,250.0,g,2.65,,0.0,0.0
1356,Tesco Sliced Roast Cooked Chicken Breast,360.0,g,4.5,,0.0,0.0
2185,Tesco Finest Bresaola 8 Slices,70.0,g,3.1,,0.0,0.0
2186,Vita Coco Natural Coconut Water,4330.0,ml,4.8,,0.0,0.0
1355,Alpro Almond Original Long Life Dairy Free Drink,1.0,lit,2.0,,0.0,0.0
2187,Leap Wild Smoked Sockeye Salmon,100.0,g,7.5,,0.0,0.0
1353,Tesco German Salami Selection,120.0,g,2.8,,0.0,0.0
1352,Cauldron Foods Lincolnshire Sausages,276.0,g,2.75,,0.0,0.0
2188,Najma Halal Spanish Selection Pack,120.0,g,2.5,,0.0,0.0
2189,The Pizza Company Seasoned Potato Wedges,300.0,g,3.25,,0.0,0.0
2190,Tesco Vegetable Tikka Masala & Pilau Rice,400.0,g,3.3,,0.0,0.0
1350,Beyond Burger Plant Based Patties,226.0,g,4.3,,0.0,0.0
2201,Tesco Pomegranate Crush Fruit Smoothie,750.0,ml,1.8,,0.0,0.0
1321,Tesco Sunflower Seeds 150G,150.0,g,1.2,,0.0,0.0
1319,Tesco Finest Steak & Ale Pie 250G,250.0,g,3.5,,0.0,0.0
2202,Fuel 10K Chocolate Oat Fibre Breakfast Drink,330.0,ml,1.3,,0.0,0.0
1296,The Collective Suckies Peach Apricot Yogurt,90.0,g,0.95,,0.0,0.0
1295,Cathedral City Kids Nibbles Mild Lighter Cheddar Cheese,5.0,,2.0,,0.0,0.0
2209,Tesco Honey Cured Gammon Joint,800.0,g,9.0,,0.0,0.0
1294,Philadelphia Light Soft Cream Cheese Snacks Mini Tub,4.0,,1.95,,0.0,0.0
2210,Charlie Bigham's Thai Red Chicken Curry & Rice,835.0,g,9.5,,0.0,0.0
1293,Love Beets Smokey Shred Beetroot,180.0,g,1.4,,0.0,0.0
1292,"innocent Kids Smoothies Peaches, Passion Fruits & Oranges",4.0,,3.6,,0.0,0.0
1291,New Covent Garden Tomato & Basil Soup,560.0,g,2.2,,0.0,0.0
2211,Charlie Bigham's Spanish Chicken,775.0,g,9.5,,0.0,0.0
2212,Charlie Bigham's Thai Green Chicken Curry & Fragrant Rice,805.0,g,9.5,,0.0,0.0
1290,Coca-Cola Original Taste,500.0,ml,1.95,,0.0,0.0
2213,Tesco Organic British Drumsticks & Thighs,500.0,g,6.85,,0.0,0.0
1289,Tesco Beef Brisket In Gravy,380.0,g,5.15,,0.0,0.0
1287,Cathedral City Lactose Free Mature Cheddar Cheese,200.0,g,2.85,,0.0,0.0
2215,Tesco Finest Italian Pepperoni,90.0,g,2.95,,0.0,0.0
2216,Fish Said Fred 2 Big Cod Fillets,320.0,g,6.75,,0.0,0.0
1284,Pizza Express Garlic Dough Balls,95.0,g,2.15,,0.0,0.0
1283,Herta Chicken Frankfurter Hot Dogs,10.0,,2.55,,0.0,0.0
1282,The Collective Suckies Raspberry Yogurt,90.0,g,0.95,,0.0,0.0
1281,Tesco Organic Courgettes,3.0,,2.4,,0.0,0.0
1280,Saint Agur Blue Creme Cheese,150.0,g,3.0,,0.0,0.0
2219,Tesco Organic Fair Trade Cashew Nuts,150.0,g,3.2,,0.0,0.0
1278,Tesco Soft Baking Spread,2.0,kg,3.4,,0.0,0.0
1297,Tesco 20 Mini Cheese & Onion Rolls,20.0,,2.2,,0.0,0.0
2208,Tesco 2 Lightly Seasoned Lamb Grill Steaks,300.0,g,3.65,,0.0,0.0
1298,Tesco Finest Bubble Tempura Pwns And Dip,190.0,g,5.5,,0.0,0.0
1310,Simon Howie Black Pudding 200G,200.0,g,1.75,,0.0,0.0
1318,Tropicana Pressed Apple Fruit Juice 1.5L,1.5,l,4.0,,0.0,0.0
1317,Tropicana Tropical Fruit Juice 1.5L,1.5,l,4.0,,0.0,0.0
1316,Tropicana Orange Juice With Extra Juicy Bits 1.5L,1.5,l,4.0,,0.0,0.0
1315,Tropicana Smooth Orange Juice 1.5L,1.5,l,4.0,,0.0,0.0
1314,Tropicana Pure Orange & Mango Fruit Juice 1.5L,1.5,l,4.0,,0.0,0.0
1313,Tropicana Original Orange Fruit Juice With Bits 1.5L,1.5,l,4.0,,0.0,0.0
2203,Dr Pepper Zero,500.0,ml,1.7,,0.0,0.0
1312,The Real Seafood Co. Crayfish Tails Ready To Eat 100G,100.0,g,3.95,,0.0,0.0
1311,Tesco Flamegrilled Cooked Chicken Breast Mini Fillets 170G,170.0,g,3.0,,0.0,0.0
2204,Peperami Vegerami Sticks,320.0,g,1.75,,0.0,0.0
1309,Arctic Coffee Cafe Latte 1 Litre,1.0,l,2.2,,0.0,0.0
2207,Tesco Lambs Kidneys,0.285,kg,2.81,,0.0,0.0
1308,Tesco Watermelon Chunks 300G,300.0,g,2.4,,0.0,0.0
2205,innocent Smoothie Blueberries Peaches & Apples,750.0,ml,3.5,,0.0,0.0
1306,Jarlsberg Cheese Cheese 190G,190.0,g,2.9,,0.0,0.0
2206,Propercorn Lightly Sea Salted,20.0,g,1.0,,0.0,0.0
1305,Highland Game Diced Venison 300G,300.0,g,4.0,,0.0,0.0
1304,The Tofoo Co. Naked Xl Extra Firm Organic Tofu 450G,450.0,g,3.5,,0.0,0.0
1303,Oatly Organic Oat Long Life Drink 1L,1.0,l,1.9,,0.0,0.0
1302,"innocent Kids Smoothies Strawberries, Raspberries & Apples 10 x 150ml",10.0,x 150ml,6.0,,0.0,0.0
1301,Benecol Blueberry Yogurt Drink 6X67.5G,6.0,x 67.5g,4.3,,0.0,0.0
1300,Tesco Steak & Ale Puff Pastry Pie 500G,500.0,g,4.0,,0.0,0.0
1559,Baileys Extra Thick Salted Caramel Cream,250.0,ml,3.0,,0.0,0.0
1571,Emmi Caffe Latte Skinny,230.0,ml,1.85,,0.0,0.0
1561,Country Life Salted Block Butter,250.0,g,3.1,,0.0,0.0
1822,Plenish Organic Oat Chilled Dairy Free Drink,1.0,l,2.25,,0.0,0.0
1846,Castello Tickler Extra Mature Cheddar Cheese 300g,300.0,g,4.5,,0.0,0.0
2033,Evian Natural Bottled Mineral Still Water,750.0,ml,1.5,,0.0,0.0
1845,Boursin 3 Flavoured Edition 3X80g 240G,240.0,g,3.5,,0.0,0.0
2034,Pizza Express Garlic & Mozzarella Flatbread,185.0,g,3.0,,0.0,0.0
2035,Mountain Dew Citrus Blast Bottle,500.0,ml,1.6,,0.0,0.0
1844,Highland Game Venison Steaks 250G,250.0,g,7.5,,0.0,0.0
1843,Tesco Cheddar With Oak Smoked Jalapeno & Red Pepper 180G,180.0,g,2.75,,0.0,0.0
1842,Tesco Organic British Beef Steak Mince 5% Fat 500G,500.0,g,5.5,,0.0,0.0
1840,Tropicana Long Life Original Orange Juice & Bits 850Ml,850.0,ml,2.5,,0.0,0.0
1839,Crouton Company Garlic & Herb Croutons 40G,40.0,g,0.5,,0.0,0.0
1838,Tropicana Long Life Smooth Orange Fruit Juice 850Ml,850.0,ml,2.5,,0.0,0.0
1837,Tesco Green Vegetable Medley 250G,250.0,g,2.1,,0.0,0.0
1836,Tesco Finest 2 Beer Battered Cod Fillets 380G,380.0,g,4.95,,0.0,0.0
1835,Tesco Cheese Crust 6 X Mini Pork Pies 300G,300.0,g,1.99,,0.0,0.0
1832,Philadelphia Original Soft Cream Cheese Mini Tub 4 Pack 140G,140.0,g,1.95,,0.0,0.0
1831,Fuel 10K Liquid Breakfast Vanilla Drink 330Ml,330.0,ml,1.3,,0.0,0.0
1830,Cherrygood Cherry Juice Drink 1 Litre,1.0,litre,2.0,,0.0,0.0
1829,Tesco Finest Rainbow Carrots 450G,450.0,g,1.6,,0.0,0.0
1828,Vivera Shwarma Kebab 175G,175.0,g,2.6,,0.0,0.0
1826,Naked Blue Machine Super Smoothie,750.0,ml,4.0,,0.0,0.0
2036,Tyrrells Mixed Root Vegetable Crisps,40.0,g,1.0,,0.0,0.0
1824,Tesco Free From Quiche Lorraine,160.0,g,2.0,,0.0,0.0
2037,Tesco Finest Rainbow Chard,200.0,g,1.6,,0.0,0.0
2032,Tesco Spinach & Red Pepper Pie,200.0,g,1.85,,0.0,0.0
1847,Tesco Finest Salsiccia Picante With Hot Honey Pizza 400G,400.0,g,4.75,,0.0,0.0
1848,Tesco Finest Vintage Coastal Bite Cheese 200G,200.0,g,2.85,,0.0,0.0
1860,The Vegetarian Butcher Impeckable Vegan Chicken Breast,180.0,g,3.15,,0.0,0.0
1875,Oatly Organic Oat Chilled Drink,1.0,l,2.2,,0.0,0.0
2020,Tesco Spray Carnations Flowers Bouquet,,,3.0,,0.0,0.0
1870,Gressingham Duck Legs,462.0,g,4.8,,0.0,0.0
1868,Alpro Hazelnut Longlife Drink Alternative,1.0,litre,2.0,,0.0,0.0
1867,Cathedral City Vintage Our Strongest Cheddar Cheese,350.0,g,2.99,,0.0,0.0
1866,Président Grated Emmental Cheese,200.0,g,2.85,,0.0,0.0
1865,Counter Smoked Processed Cheese,200.0,g,3.0,,0.0,0.0
2021,Tofoo Co Tempeh,200.0,g,2.75,,0.0,0.0
1863,Tesco Finest Buffalo Mozzarella Tomo Pizza,220.0,g,3.2,,0.0,0.0
1862,Tesco Pineapple,500.0,g,3.2,,0.0,0.0
1858,Costa Coffee Caramel Latte Iced Coffee,250.0,ml,1.6,,0.0,0.0
2031,Tesco Plant Chef Margherita Pizza,269.0,g,3.15,,0.0,0.0
2022,Tesco Lightly Dusted Plaice Fillets,265.0,g,3.95,,0.0,0.0
1855,Tesco Finest Vintage Coastal Bite Cheese,200.0,g,2.85,,0.0,0.0
1853,Castello Tickler Extra Mature Cheddar Cheese,300.0,g,4.5,,0.0,0.0
1852,Boursin 3 Flavoured Edition,240.0,g,3.5,,0.0,0.0
1851,Highland Game Venison Steaks,250.0,g,7.5,,0.0,0.0
2023,Delamere Skimmed Sterilised Milk,1.0,litre,1.2,,0.0,0.0
2025,Tesco Chicken & Black Bean With Egg Fried Rice,400.0,g,3.3,,0.0,0.0
2026,St Helen's Fresh Skimmed Goats Milk,1.0,litre,2.15,,0.0,0.0
2028,The Collective Dairy Free Banana Suckies,85.0,g,1.0,,0.0,0.0
2030,Monster Energy Drink Ultra,500.0,ml,1.85,,0.0,0.0
1823,Herta Original Frankfurter Classics,140.0,g,1.7,,0.0,0.0
2038,Volvic Natural Bottled Mineral Still Water,1.0,l,1.0,,0.0,0.0
1877,Oasis Citrus Punch,500.0,ml,1.9,,0.0,0.0
1821,Tesco Double Chocolate Sundae Dessert,200.0,g,1.85,,0.0,0.0
1798,Dr Pepper Regular,500.0,m,1.69,,0.0,0.0
2051,Tesco German Sausages Selection,115.0,g,2.8,,0.0,0.0
2053,Tesco Sweet Potato & Potato Mash,400.0,g,2.0,,0.0,0.0
2054,Biotiful Gut Health Kefir Drink Cherry,500.0,ml,2.6,,0.0,0.0
1795,Graham's Natural Cottage Cheese Full Fat,300.0,g,1.65,,0.0,0.0
2057,Muller Corner Toffee Hoops Yogurt,124.0,g,0.9,,0.0,0.0
1793,Alpro Coconut Longlife Drink Alternative,1.0,l,2.0,,0.0,0.0
1792,Yeo Valley Organic 0% Greek Recipe Yogurt,450.0,g,3.0,,0.0,0.0
1791,Royal Port Beef & Cheese Patty,140.0,g,1.3,,0.0,0.0
2058,Tesco Rhubarb,400.0,g,3.85,,0.0,0.0
1790,Biotiful Gut Health Kefir Drink Original,500.0,ml,2.6,,0.0,0.0
1789,Violife Plant Based Cheddarton,200.0,g,2.75,,0.0,0.0
1788,Najma Halal Sliced Chicken Breast,150.0,g,2.5,,0.0,0.0
2060,Peperami Tender Jerky Original,50.0,g,2.15,,0.0,0.0
1787,Tesco Finest Spicy Garlic King Prawn Pizza,450.0,g,4.75,,0.0,0.0
2061,Tesco Marinated Anchovies,140.0,g,3.0,,0.0,0.0
1785,Tesco Chicken & Bacon Puff Pastry Pie,500.0,g,4.0,,0.0,0.0
1784,Red Fox Aged Red Leicester,200.0,g,3.0,,0.0,0.0
1783,Tesco Lemon Cheesecake,540.0,g,4.5,,0.0,0.0
2062,Tesco Lamb & Chicken Koftas,152.0,g,3.0,,0.0,0.0
2063,Beet It Juice,1000.0,ml,3.2,,0.0,0.0
1780,Tesco Aromatic Shredded Duck & Pancakes,230.0,g,4.1,,0.0,0.0
1779,Tesco Room To Roam British Chicken Thigh Fillets,600.0,g,5.8,,0.0,0.0
2050,Tesco Cheese Bites Platter,240.0,g,5.5,,0.0,0.0
1799,Coca-Cola Zero Sugar,500.0,ml,1.69,,0.0,0.0
1800,The Coconut Collaborative Vegan Double Cream,220.0,ml,1.95,,0.0,0.0
1813,Cawston Press Apple & Ginger Juice,1.0,l,2.9,,0.0,0.0
2039,Crouton Company Pepper & Salt Croutons,40.0,g,0.5,,0.0,0.0
2040,Tesco Fruit & Nut Snack Pot,55.0,g,1.0,,0.0,0.0
1819,T Double Gloucester Chive And Onion Cheese Slices,150.0,g,2.0,,0.0,0.0
2042,Tesco Finest 30-Day Matured Beef Tomahawk Steak,,kg,28.0,,0.0,0.0
1818,Coconut Collaborative Little Chocolate Pots Dairy Free,445.0,g,2.95,,0.0,0.0
1817,Tesco Finest Oyster Mushroom Cluster,150.0,g,2.0,,0.0,0.0
2044,Miekovita Gouda Cheese Slices,500.0,g,5.0,,0.0,0.0
1816,Tesco Rhubarb Crumbles,270.0,g,2.75,,0.0,0.0
2046,Ramona's Heavenly Houmous Jalapeno,500.0,g,3.5,,0.0,0.0
1814,Tesco Chicken Tomato & Basil Pasta Salad,300.0,g,2.85,,0.0,0.0
1812,Pieminister Free Ranger Pie,270.0,g,4.7,,0.0,0.0
2049,Abra-Ca-Debora Buttermilk Pancakes,240.0,g,2.45,,0.0,0.0
2048,Vivera Veggie Bacon Pieces,175.0,g,2.9,,0.0,0.0
1811,Tesco Steamed Salmon Fillets,180.0,g,5.5,,0.0,0.0
1809,Ilchester Mini Cheese Selection,230.0,g,3.85,,0.0,0.0
1808,Tesco Deglet Nourishing Dates,500.0,g,3.4,,0.0,0.0
1807,Tesco Smoky Cheddar Truckle,100.0,g,1.25,,0.0,0.0
1806,Creamfields Strawberry Low Fat Yogurt,450.0,g,0.95,,0.0,0.0
1805,Le Superbe Raclette Cheese,150.0,g,2.75,,0.0,0.0
1804,Tesco Blueberry Juice Drink,1.0,l,1.35,,0.0,0.0
1803,Delamere Dairy Sterilised Longlife Semi Skimmed Milk,1.0,l,1.2,,0.0,0.0
1802,Tesco Whole Turkey Large,67.49,kg,37.45,,0.0,0.0
1876,Tesco Smoked Mackerel Flakes,120.0,g,2.4,,0.0,0.0
2019,Tesco Hazelnuts,200.0,g,2.65,,0.0,0.0
1776,Kellogg's Rice Krispies Squares Cereal Bar Totally Chocolate Single 36g,1.0,unit,0.9,,0.0,0.0
1939,Tesco Cottage Pie,750.0,g,4.25,,0.0,0.0
1964,Quorn Spinach And Red Pepper Slices,100.0,g,2.6,,0.0,0.0
1963,Tesco Watermelon & Mango,230.0,g,2.4,,0.0,0.0
1962,Alpro 50g High Protein Soya Chocolate Flavour Long Life Dairy Free Drink,1.0,l,2.3,,0.0,0.0
1961,Pizza Company Waffle Fries,300.0,g,3.25,,0.0,0.0
1960,Tesco Cheese Triple Sandwich,,,3.25,,0.0,0.0
1959,Oatly Strawberry Oatgurt,400.0,g,2.6,,0.0,0.0
2003,Oatly The Original Barista Edition Oat Chilled Drink,500.0,ml,1.3,,0.0,0.0
1958,Onken Naked Strawberry Yogurt Pouch,110.0,g,1.25,,0.0,0.0
2004,Jolly Hog 6 British Pork Sausages Gluten Free,400.0,g,3.75,,0.0,0.0
1956,The Meatless Farm Plant Based Mince,350.0,g,3.25,,0.0,0.0
1955,Tesco Finest Chicken Pad Thai,380.0,g,4.5,,0.0,0.0
1954,Pieminister Moo Pie,270.0,g,4.7,,0.0,0.0
1953,Tesco Turkey Crown Large,,kg,38.86,,0.0,0.0
1952,Tesco A Taste Of India Chicken Pakora,150.0,g,3.1,,0.0,0.0
2005,Tesco Mini Pork & Cranberry Pork Pies,250.0,g,1.3,,0.0,0.0
1949,Tesco Finest 6 Aberdeen Angus Beef Sausages,340.0,g,3.25,,0.0,0.0
1948,Tesco Pure Orange Juice With Bits,1.0,litre,1.35,,0.0,0.0
1947,Tesco Snack Pack Mango,35.0,g,1.0,,0.0,0.0
2006,Tesco Almonds,25.0,g,0.7,,0.0,0.0
1946,Hearty Food Co. 4 Breaded Fish Fillets,600.0,g,2.99,,0.0,0.0
2007,Tesco Saucisson Sec Slices,70.0,g,1.5,,0.0,0.0
1944,Tesco Prime Cuts Garlic & Herb Ham,130.0,g,2.0,,0.0,0.0
1943,Tesco 2 Sweet Chilli & Lime Infused Salmon,230.0,g,4.8,,0.0,0.0
1965,Alpro Coconut Original Chilled Dairy Free Drink,1.0,l,2.0,,0.0,0.0
1966,Tesco French Style Dressing,175.0,ml,1.4,,0.0,0.0
1967,Tesco Rhubarb Pie,,,1.9,,0.0,0.0
1981,Tesco Finest Spinach Ricotta Girasoli,250.0,g,3.25,,0.0,0.0
1991,Tesco Chicken Caesar Salad,185.0,g,2.75,,0.0,0.0
1990,Muller Rice Strawberry Low Fat Dessert,170.0,g,0.9,,0.0,0.0
1989,Tesco Steak Shortcrust Pie,500.0,g,4.0,,0.0,0.0
1988,Alpro Soya Strawberry Longlife Drink,3250.0,ml,2.1,,0.0,0.0
1996,Tesco Free From Cheese & Onion Quiche,160.0,g,2.0,,0.0,0.0
1997,Tesco Pilau Rice,250.0,g,1.55,,0.0,0.0
1998,Yeo Valley Organic Fat Free Creme Fraiche,200.0,g,1.45,,0.0,0.0
1984,Hearty Food Company Mac 'N' Cheese,400.0,g,2.49,,0.0,0.0
1983,Finne Brogue Naked 6 Smoked Back Bacon,200.0,g,3.6,,0.0,0.0
1982,Tesco Finest Mushroom Pappardelle,400.0,g,4.5,,0.0,0.0
1980,"Tesco Finest Cranberry Topped Pork, Turkey & Stuffing Pie",1.3,kg,17.0,,0.0,0.0
2002,Tesco Calorie Controlled Sweet & Sour Chicken,380.0,g,3.3,,0.0,0.0
1979,Tesco Cauliflower Florets,240.0,g,1.0,,0.0,0.0
1978,Tesco Egg Protein Pot,90.0,g,1.3,,0.0,0.0
1976,Tesco Plant Chef Soya Alternative To Greek Style Yogurt,400.0,g,1.45,,0.0,0.0
1975,Tesco Pickled Pink Slaw,140.0,g,1.25,,0.0,0.0
2000,Fanta Orange Zero,500.0,ml,1.9,,0.0,0.0
1973,Alpro My Cuppa Soya Chilled Dairy Free Drink for Tea,750.0,ml,1.95,,0.0,0.0
1972,Fanta Orange,500.0,m,1.8,,0.0,0.0
1971,Tesco Pink Lady Apple & Grape Pot,100.0,g,1.35,,0.0,0.0
2001,TESCO PLANT CHEF 2 SOUTHERN FRIED FILLETS,230.0,g,2.5,,0.0,0.0
1969,Oatly Chocolate Deluxe Oat Chilled Drink,1.0,l,2.2,,0.0,0.0
1942,Eastmans Chicken & Bacon Pasta,400.0,g,1.75,,0.0,0.0
1936,Tesco Caesar Dressing,175.0,ml,1.4,,0.0,0.0
1879,Tesco Green Escape Smoothie,750.0,ml,1.8,,0.0,0.0
1935,Caprice Des Dieux French Cheese,200.0,g,3.0,,0.0,0.0
1904,Monster Energy Drink 500ml,500.0,ml,1.9,,0.0,0.0
1903,Tesco Finest 4 Breakfast Pork Patties 320G,320.0,g,3.25,,0.0,0.0
1901,Long Clawson Barnstone Blue Cheese 170G,170.0,g,2.75,,0.0,0.0
1899,Tesco 10 Beechwood Smoked Cheese Slices 250G,250.0,g,3.55,,0.0,0.0
2014,Pizza Express Pizza Dough,400.0,g,2.4,,0.0,0.0
1897,Quorn Sweet Chilli Bites,180.0,g,2.5,,0.0,0.0
1896,Tesco Chorizo Sausages For Cooking,200.0,g,2.7,,0.0,0.0
2015,Tesco 12 British Turkey Meatballs,336.0,g,3.35,,0.0,0.0
1894,For Goodness Shakes Protein Chocolate Flavour,435.0,ml,2.3,,0.0,0.0
1893,For Goodness Shakes Protein Strawberry,435.0,ml,2.3,,0.0,0.0
1892,Tesco Italian Pecorino Cheese,170.0,g,3.9,,0.0,0.0
1891,Heck Simply Chicken Chipolatas,340.0,g,3.2,,0.0,0.0
1890,Tesco Finest Triple Creme Brie,125.0,g,3.55,,0.0,0.0
2016,Tesco Blue Stilton Jar,225.0,g,4.5,,0.0,0.0
1889,Ocean Spray Cranberry Classic Juice Drink,41.0,l,6.0,,0.0,0.0
1887,Charlie Bigham's Lasagne,355.0,g,6.0,,0.0,0.0
2017,Shaken Udder Chocolush Milk Shake,750.0,ml,2.45,,0.0,0.0
1885,Tesco Slow Roasting Beef Joint,1.7,kg,20.4,,0.0,0.0
1884,Tesco Organic Ripe & Ready Pears,550.0,g,2.5,,0.0,0.0
2018,Yeo Valley Organic 5% Greek Recipe Yogurt,450.0,g,3.0,,0.0,0.0
1882,Red Bull Energy Drink,473.0,ml,2.55,,0.0,0.0
1881,Red Bull Energy Drink,355.0,ml,2.0,,0.0,0.0
1880,Tesco Fire Pit Patatas Bravas,400.0,g,2.3,,0.0,0.0
1905,Tesco Salmon & Tuna Sushi 136G,136.0,g,3.0,,0.0,0.0
1906,Tesco Lambs Hearts,,,2.81,,0.0,0.0
1907,Tesco Steak & Onion Lattice Bar 500G,500.0,g,4.0,,0.0,0.0
1921,Tesco Indian Bombay Potato 300G,300.0,g,2.4,,0.0,0.0
2008,Tesco Mediterranean-Inspired Sharing Platter,580.0,g,8.5,,0.0,0.0
1931,Quorn Vegan Pepperoni Slices,100.0,g,2.6,,0.0,0.0
1930,Alpro Coconut No Sugar Long Life Dairy Free Drink,1.0,l,2.0,,0.0,0.0
1928,Tesco Garlic Scottish Mussels,500.0,g,2.95,,0.0,0.0
2009,Rude Health Oat Drink Organic,1.0,litre,2.3,,0.0,0.0
1926,Tarczynski Exclusive Pork Kabanos,105.0,g,2.4,,0.0,0.0
1925,Tesco Chicken Tikka Masala Meal For 1,500.0,g,4.3,,0.0,0.0
2010,Heck Chicken Italia Burgers,228.0,g,2.9,,0.0,0.0
1923,Tesco Finest Halloumi Cheese,225.0,g,3.6,,0.0,0.0
1922,Capricorn Somerset Goats Cheese 85g,85.0,g,2.5,,0.0,0.0
1920,Porky Lights 6 Premium British Low Fat Pork Sausages 400G,400.0,g,3.5,,0.0,0.0
2013,Tesco Bread & Butter Pudding,500.0,g,4.0,,0.0,0.0
1919,Tesco Chicken Tikka Masala 400G,400.0,g,4.25,,0.0,0.0
2011,Tesco 2 Minted Lamb Steaks,250.0,g,5.9,,0.0,0.0
1916,Tesco Seasonal Apples Minimum 5 Pack,5.0,,2.0,,0.0,0.0
1915,Maltesers Kingsize 58.5G,58.5,g,1.1,,0.0,0.0
1914,Tesco Breaded Salmon Fishcakes 270G,270.0,g,1.8,,0.0,0.0
1913,Tesco Rocket Chillies 250G,250.0,g,1.7,,0.0,0.0
1912,Mash Direct Beer Battered Chips 400G,400.0,g,2.25,,0.0,0.0
1911,Tesco Organic Pink Lady Apples Approx 4,4.0,,2.5,,0.0,0.0
1910,"Mini Babybel Light Cheese 6 Pack, 120 G",120.0,g,2.15,,0.0,0.0
1909,Tesco Chicken & Mushroom Puff Pastry Pie 200G,200.0,g,1.85,,0.0,0.0
1777,Tesco Large Seafood Stick 50G,1.0,unit,0.6,,0.0,0.0
1775,Tesco Free From Syrup Sponge 115G,1.0,unit,1.25,,0.0,0.0
1562,Tesco Finest Goats Cheese & Roasted Pepper Quiche,420.0,g,3.75,,0.0,0.0
1618,Arla LactoFREE Long Life Semi Skimmed Milk Drink,520.0,ml,0.8,,0.0,0.0
2103,Tesco Finest Butternut Squash & Provola Girasoli,250.0,g,3.25,,0.0,0.0
1642,Tesco Tropical Tray,250.0,g,2.4,,0.0,0.0
1641,Tesco Finest Sliced Cavolo Nero,200.0,g,1.5,,0.0,0.0
1640,Tesco Curled Parsley,1.0,medium pot,1.5,,0.0,0.0
2106,Tesco Southern Fried Chicken Wrap,,,3.0,,0.0,0.0
1638,Cully And Sully Tomato & Basil Soup,400.0,g,2.3,,0.0,0.0
1637,Tesco Bread & Butter Puddings,2.0,x 120g,2.75,,0.0,0.0
1636,Rude Health Organic Almond Longlife Dairy Free Drink,1.0,l,2.3,,0.0,0.0
2107,Tesco 2 Creamy Rice Puddings,2.0,x 173g,2.75,,0.0,0.0
1634,Tesco Apple Juice,1.75,litre,3.0,,0.0,0.0
1633,The Pizza Company Deep Filled Garlic Bread,2.0,pack,3.25,,0.0,0.0
1632,Tesco Pistachio Nuts,200.0,g,2.65,,0.0,0.0
1631,Quorn 3 Sausage Rolls,210.0,g,2.95,,0.0,0.0
1630,Tesco Finest Canadian Cooked Prawns,150.0,g,3.95,,0.0,0.0
2108,Najma Halal Chicken Herbs Slice,150.0,g,2.7,,0.0,0.0
1628,Tesco Organic Mature Cheddar,400.0,g,4.75,,0.0,0.0
1627,Tesco Finest 8 Smoked Bacon Medallions,200.0,g,4.1,,0.0,0.0
1626,"innocent Kids Orange, Mango & Pineapple Smoothies",10150.0,ml,6.0,,0.0,0.0
1625,Tesco Finest 8 Unsmoked Bacon Medallions,200.0,g,4.1,,0.0,0.0
1624,Tesco Lemon Mousse,660.0,g,0.99,,0.0,0.0
2111,Sabra Houmous Garlic Red Pepper,200.0,g,2.5,,0.0,0.0
1622,Tesco Pork Stir Fry,500.0,g,4.0,,0.0,0.0
1621,Tesco Mixed Nuts & Pecans,25.0,g,0.7,,0.0,0.0
2102,Charlie Bigham's Cottage Pie,325.0,g,6.0,,0.0,0.0
1644,Tesco Baby Aubergines,350.0,g,2.35,,0.0,0.0
1645,Mash Direct Potato Cheese Onion Croquettes,300.0,g,2.25,,0.0,0.0
